conversation_id,category,rationale
31035,Pregunta valida,"La pregunta del usuario está relacionada con un proceso bancario (desbloqueo de cuenta) y la respuesta del bot es pertinente, aunque pide mayor claridad."
31036,Pregunta valida,La pregunta del usuario es válida y está relacionada con los servicios del banco (retiro sin tarjeta). La respuesta del bot busca aclarar la duda del usuario para proporcionar la información correcta.
31036,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (retiro sin tarjeta) y la respuesta proporciona la información solicitada (monto máximo).
31037,Pregunta valida,"La pregunta del usuario es sobre un producto de Davivienda (Cuenta Gzero), y la respuesta del agente solicita una reformulación para entender la necesidad específica."
31038,Pregunta valida,"La pregunta del usuario es sobre la cobertura del seguro deudor, un tema relacionado con los productos de Davivienda. La respuesta del bot proporciona información relevante y útil sobre las coberturas del seguro deudor."
31039,Pregunta valida,"La pregunta del usuario, aunque vaga, está relacionada con un proceso interno bancario (posiblemente relacionado con la validación de clientes). La respuesta del bot intenta aclarar la consulta, lo que indica que la pregunta es potencialmente válida dentro del contexto bancario."
31039,Pregunta valida,La pregunta del usuario es sobre un proceso interno relacionado con la radicación de operaciones de crédito en Davivienda y la respuesta del bot proporciona información útil y pertinente sobre los pasos a seguir cuando un cliente no pasa el proceso de Evidente.
31040,Pregunta valida,La pregunta del usuario es sobre un proceso interno de Davivienda y la respuesta del bot proporciona información relevante y un enlace al formato necesario.
31040,Pregunta valida,"La pregunta del usuario, aunque un poco ambigua, se refiere a un proceso de autorización/autenticación que podría estar relacionado con operaciones bancarias. La respuesta del agente intenta clarificar la pregunta para ofrecer una respuesta más precisa. Por lo tanto, se considera una pregunta válida."
31040,Pregunta valida,"La pregunta del usuario es válida ya que consulta sobre un proceso interno de autenticación de clientes y la respuesta del bot proporciona información detallada sobre el proceso a seguir y los pasos alternativos, además de un enlace relevante."
31041,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con productos de Davivienda (rediferidos), y la respuesta del bot busca aclarar la consulta para proporcionar información relevante."
31042,Pregunta valida,"La pregunta del usuario es sobre la acumulación de Davipuntos con la tarjeta GZero, un producto de Davivienda. La respuesta del agente es clara y precisa, indicando que la tarjeta GZero no acumula Davipuntos y proporcionando información adicional sobre otras tarjetas que tampoco lo hacen."
31042,Pregunta valida,"El usuario pregunta por el valor del seguro de deudores, un tema relacionado con productos bancarios de Davivienda, y el bot proporciona una respuesta detallada y útil."
31043,Pregunta no valida,"La pregunta inicial del usuario es vaga y no está directamente relacionada con operaciones bancarias específicas. Aunque el bot intenta clarificar, la pregunta original es demasiado ambigua."
31043,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (iPhone For Life) y la respuesta del bot proporciona información detallada sobre el programa.
31043,Sin información,"La respuesta del agente está vacía, indicando que no encontró información o no pudo procesar la solicitud."
31044,Pregunta no valida,La pregunta del usuario es muy ambigua y requiere ser reformulada para entender la intención. No se puede determinar si está relacionada con productos o servicios de Davivienda con la información proporcionada.
31045,Pregunta valida,"La pregunta del usuario está relacionada con CDT, un producto bancario de Davivienda. La respuesta del bot, aunque no proporciona la información directamente, busca clarificar la pregunta para poder ofrecer una respuesta más precisa."
31045,Pregunta valida,"La pregunta del usuario es clara y concisa sobre los horarios para la redención o consulta de CDT, la respuesta del agente es pertinente y proporciona la información solicitada de forma detallada."
31045,Pregunta valida,"La pregunta sobre los horarios para consulta de CDT es válida y relevante para los servicios bancarios de Davivienda. Aunque la respuesta del agente está vacía, la pregunta en sí misma es pertinente."
31046,Sin información,El bot indica explícitamente que no encontró información sobre el tema consultado.
31047,Pregunta valida,La pregunta del usuario es sobre una tarjeta de crédito y un proceso bancario específico (cambio de diferido). La respuesta del agente busca clarificar la pregunta para poder responderla adecuadamente.
31048,Pregunta valida,"La pregunta del usuario, aunque vaga, está relacionada con una posible estrategia de remodelación que podría estar vinculada a un producto bancario de Davivienda (crédito de remodelación). La respuesta del bot busca aclarar la consulta, lo que indica que la pregunta es potencialmente válida dentro del contexto bancario."
31049,Pregunta valida,"La pregunta del usuario, aunque un poco vaga, se refiere a un proceso y la respuesta del bot busca clarificar la consulta dentro del contexto de Davivienda."
31050,Pregunta valida,"La pregunta del usuario es sobre horarios de visualización de fondos de inversión en Davivienda, y la respuesta del agente es relevante y proporciona la información solicitada."
31051,Pregunta valida,"La pregunta del usuario es válida y se relaciona con un servicio bancario (ampliación de cupo). Aunque la respuesta del agente está vacía, la pregunta en sí misma es pertinente para el contexto de Davivienda."
31052,Pregunta valida,"La pregunta del usuario es sobre cómo ingresar a AXON, una plataforma utilizada en operaciones bancarias, y la respuesta del bot proporciona instrucciones detalladas sobre el proceso, lo que la hace pertinente y útil."
31052,Pregunta valida,"La pregunta del usuario es sobre un aplicativo interno de Davivienda, AXON, lo cual es un tema operacional relevante. La respuesta del bot solicita más detalles para poder ayudar mejor."
31053,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario dentro de la app Davivienda (eliminar cuenta inscrita). La respuesta del agente es detallada y proporciona los pasos a seguir, por lo que se clasifica como 'Pregunta valida'."
31054,Sin información,El bot indica explícitamente que no encontró información sobre la edad mínima para un crédito hipotecario.
31054,Solicitud Paso Experto,"El usuario pregunta sobre un credito hipotecario, y el bot ofrece transferirlo a un asesor especializado. Aunque la pregunta es sobre un producto de Davivienda, la respuesta implica una transferencia a un humano, clasificándose como 'Solicitud Paso Experto'."
31055,Pregunta valida,"La pregunta del usuario es sobre un producto de Davivienda (plan cuota extra vehiculo), y aunque la respuesta del bot pide reformularla, la pregunta en sí es válida dentro del contexto bancario."
31055,Pregunta valida,La pregunta del usuario está relacionada con un producto bancario específico (plan de financiamiento para vehículo) y la respuesta del bot proporciona información detallada y relevante sobre este plan.
31056,Pregunta valida,"La pregunta del usuario, aunque abreviada, se refiere a un concepto relevante para las operaciones bancarias (código mtvo). La respuesta del bot intenta clarificar la pregunta, lo que indica que la considera dentro de su ámbito de conocimiento."
31056,Pregunta no valida,La pregunta 'mtvo 839' no tiene sentido o contexto dentro de las operaciones bancarias de Davivienda y la respuesta está vacía.
31056,Sin información,"El bot no proporciona información sobre el código MTVO 839, por lo tanto se clasifica como 'Sin información'."
31057,Pregunta valida,"La pregunta del usuario es sobre las millas de bienvenida, un tema relacionado con productos bancarios de Davivienda (tarjetas de crédito Avianca LifeMiles). La respuesta del agente proporciona una explicación detallada y útil sobre qué son las millas de bienvenida y cómo se obtienen."
31058,Pregunta valida,"La pregunta del usuario, aunque breve, está relacionada con abonos, un tema bancario relevante. La respuesta del bot solicita más detalles para entender el contexto específico de la consulta, lo cual es una respuesta válida en este escenario."
31059,Pregunta valida,"La pregunta del usuario está relacionada con seguros de crédito de Davivienda, y el bot solicita más detalles para precisar la respuesta."
31060,Pregunta valida,"La pregunta del usuario es clara y relacionada con un producto bancario de Davivienda (cuenta de ahorros tradicional). La respuesta del agente es pertinente, detallada y proporciona información útil sobre las cuotas de manejo y los planes disponibles."
31061,Pregunta valida,"La pregunta del usuario es sobre un estado específico de una tarjeta de crédito, lo cual está relacionado con productos bancarios de Davivienda. La respuesta del agente proporciona una explicación clara y pertinente sobre el estado 3 de la tarjeta de crédito."
31061,Pregunta valida,"La pregunta del usuario está relacionada con un problema con la entrega de una tarjeta Davivienda, un tema operativo relevante. Aunque la respuesta está vacía, la pregunta en sí es válida en el contexto bancario."
31062,Pregunta valida,La pregunta del usuario es sobre un producto bancario (CDT) ofrecido por Davivienda. La respuesta del agente busca clarificar la solicitud para proporcionar información más precisa.
31062,Pregunta valida,"La pregunta del usuario es sobre cómo acceder al simulador temporal de CDT, un producto bancario de Davivienda, y la respuesta proporciona información relevante sobre el acceso y el uso del simulador, incluyendo un enlace. Por lo tanto, es una pregunta válida y la respuesta es útil."
31063,Pregunta valida,"La pregunta del usuario es sobre la cuota del seguro de deudores, un producto bancario, y la respuesta del bot proporciona información detallada sobre las tarifas según el saldo de la deuda."
31064,Pregunta no valida,La pregunta es muy ambigua y el bot pide que se reformule.
31065,Pregunta valida,"La pregunta del usuario es sobre un seguro ofrecido por el banco, lo cual es relevante. El bot solicita más detalles para poder ayudar mejor."
31066,Pregunta valida,"La pregunta del usuario es sobre un bloqueo específico en una tarjeta de crédito, lo cual está relacionado con productos bancarios. Aunque la respuesta pide reformular, la pregunta inicial es válida."
31067,Pregunta valida,"La pregunta del usuario está relacionada con un producto de Davivienda (Crediexpress) y la respuesta del bot, aunque pide más detalles, es pertinente al tema."
31068,Pregunta valida,"La pregunta es sobre un proceso bancario relacionado con hipotecas y la mora en otros productos, lo cual es un tema operativo relevante para Davivienda. Aunque la respuesta esté vacía, la pregunta en sí es válida en el contexto del banco."
31069,Pregunta valida,"La pregunta del usuario es clara y concisa, relacionada directamente con un proceso bancario de Davivienda (activación de tarjeta de crédito). La respuesta del agente proporciona instrucciones detalladas y relevantes sobre cómo realizar la activación a través de diferentes canales."
31070,Pregunta valida,"La pregunta del usuario es válida y está relacionada con un producto bancario (tarjeta de crédito) y un proceso (paz y salvo). La respuesta del agente solicita clarificación, lo que indica que la pregunta es relevante para Davivienda."
31070,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario (obtener paz y salvo) relacionado con productos de Davivienda (tarjeta de crédito). Aunque la respuesta del agente está vacía, la pregunta es válida en el contexto del banco."
31071,Pregunta valida,"El usuario pregunta por un proceso bancario específico (aportes por PSE a fondos), y la respuesta del bot proporciona los pasos detallados para realizar esta operación a través de diferentes canales de Davivienda."
31072,Pregunta valida,"El usuario pregunta por los beneficios de una tarjeta de credito especifica, y la respuesta del bot es pertinente y util."
31072,Pregunta valida,"El usuario pregunta sobre los beneficios de un producto bancario específico de Davivienda, y la respuesta del bot es relevante y proporciona información útil."
31073,Pregunta valida,La pregunta es sobre un proceso bancario específico (levantar bloqueo de tarjeta de crédito) y la respuesta proporciona información relevante sobre cómo se puede realizar y quién puede hacerlo.
31074,Sin información,"El bot indica que no encontró información sobre la generación de links de pago para empresas, lo que indica que no puede responder a la pregunta del usuario."
31075,Sin información,El bot indica explícitamente que no tiene información sobre el tema.
31076,Pregunta valida,"La pregunta del usuario es sobre un producto bancario ofrecido por Davivienda, y la respuesta del bot intenta clarificar la pregunta para dar una respuesta más precisa."
31076,Sin información,"La respuesta del agente está vacía, indicando que no pudo encontrar información relevante."
31077,Pregunta valida,"La pregunta del usuario es sobre un aspecto específico de las tarjetas de crédito de Davivienda, y la respuesta proporciona información relevante sobre el sobrecupo, su funcionamiento y cómo modificarlo."
31078,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario de Davivienda (redistribucion de cupo), y la respuesta del bot es pertinente y útil, explicando el proceso paso a paso."
31079,Sin información,"La respuesta del agente es vacía, lo que implica que no pudo proporcionar la información solicitada. Por lo tanto, se clasifica como 'Sin información'."
31079,Pregunta valida,La pregunta del usuario es específica sobre un proceso bancario (reporte de fraude) y la respuesta del bot proporciona instrucciones detalladas sobre cómo realizarlo.
31080,Pregunta valida,La pregunta del usuario es sobre un proceso de redistribución de cupos entre tarjetas de crédito en Davivienda y la respuesta proporciona información relevante y útil sobre el proceso.
31081,Pregunta valida,La pregunta del usuario está relacionada con un producto bancario (crédito de vehículo) y el proceso de Davivienda (tiempo de aprobación). La respuesta del bot es pertinente y útil.
31082,Sin información,El bot indica que no encontró información sobre el tema preguntado.
31082,Pregunta valida,"La pregunta del usuario está relacionada con productos bancarios (portafolio) y cuotas de manejo, temas relevantes para Davivienda. La respuesta del bot busca clarificar la pregunta del usuario para poder darle una respuesta más precisa."
31082,Pregunta valida,"La pregunta inicial es ambigua, pero la respuesta del bot busca clarificar la consulta dentro del contexto de productos/servicios bancarios ofrecidos (portafolio)."
31082,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (Portafolio Familia) y la respuesta del bot proporciona información relevante y útil sobre dicho producto.
31083,Pregunta valida,"La pregunta del usuario es sobre un producto bancario (sobregiro) ofrecido por Davivienda, y la respuesta del bot intenta clarificar la pregunta para proporcionar la información correcta."
31083,Solicitud Paso Experto,"El agente ofrece transferir la consulta a un especialista, lo que indica una solicitud de paso a experto."
31084,Pregunta valida,"La pregunta del usuario es clara y está relacionada con un producto ofrecido por el banco (Protección Tarjetas). La respuesta del bot proporciona información detallada sobre los eventos cubiertos por dicha protección, lo cual es pertinente y útil."
31085,Sin información,El bot indica que no tiene información sobre el tema específico de abrir una cuenta de pensión a una persona con cédula de ciudadanía no expedida en Colombia.
31086,Pregunta valida,"La pregunta del usuario es sobre un producto bancario (seguro de deudores en tarjetas de crédito), y la respuesta del bot proporciona información relevante y útil sobre el tema."
31087,Pregunta valida,"La pregunta del usuario es sobre la acumulación de Davipuntos en tarjetas empresariales, un tema relacionado con productos bancarios de Davivienda. La respuesta del bot es clara y útil, proporcionando información específica sobre las tarjetas que no acumulan Davipuntos y las transacciones que no generan acumulación."
31088,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (desmarcación) y la respuesta del bot busca aclarar la solicitud para dar una respuesta precisa.
31089,Pregunta valida,"La pregunta, aunque ambigua, se refiere a Rib Go, un sistema interno de Davivienda. La respuesta del bot intenta clarificar la pregunta ofreciendo opciones relevantes a procesos internos del banco."
31090,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (ajuste de doble pago) y la respuesta del bot proporciona información detallada sobre cómo realizar ese ajuste, incluyendo la ruta en FMC2000 y las opciones disponibles."
31091,Sin información,El bot indica explícitamente que no encontró información sobre la consulta del usuario.
31092,Sin información,"La respuesta del agente está vacía, lo que implica que no tiene información sobre el procedimiento para la apertura de nómina masiva empresarial."
31093,Pregunta valida,"La pregunta del usuario es sobre un servicio relacionado con tarjetas de crédito de Davivienda, que es un tema bancario válido. La respuesta del bot solicita más detalles para proporcionar una asistencia más precisa."
31094,Pregunta valida,"La pregunta del usuario es sobre los requisitos para obtener millas de bienvenida con tarjetas Davivienda, y la respuesta del bot proporciona detalles específicos sobre los retos de facturación necesarios para cada tipo de tarjeta."
31095,Pregunta valida,"La pregunta del usuario es sobre un producto de Davivienda (CDT). Aunque la respuesta solicita más detalles, la pregunta inicial es válida."
31096,Pregunta valida,La pregunta del usuario es sobre un producto bancario (token) y la respuesta del bot intenta clarificar la consulta para poder asistirle mejor.
31097,Pregunta valida,"La pregunta del usuario es clara y se relaciona con los requisitos para abrir una cuenta de ahorros con cédula de extranjería en Davivienda. La respuesta del agente proporciona información relevante y útil sobre los documentos necesarios, las características de la cuenta y las tarifas asociadas."
31098,Pregunta valida,"La pregunta del usuario es confusa pero está relacionada con productos bancarios (transferencias). La respuesta del bot solicita una reformulación para aclarar la consulta, lo que indica que la pregunta es potencialmente válida dentro del contexto bancario."
31098,Pregunta valida,"La pregunta del usuario es sobre cómo realizar transferencias a través de canales digitales de Davivienda, y la respuesta del bot proporciona instrucciones detalladas para diferentes portales según el tipo de cliente."
31100,Pregunta valida,"La pregunta del usuario, aunque corta, es sobre un tema potencialmente relacionado con la atención al cliente de Davivienda (call back). La respuesta del bot intenta clarificar la pregunta para poder proporcionar una respuesta más precisa."
31101,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (reintegro de cuota de manejo), y la respuesta del bot proporciona información detallada sobre cómo se realiza ese proceso, incluyendo diferentes escenarios y pasos a seguir."
31102,Pregunta valida,"La pregunta es sobre un producto bancario de Davivienda (crédito hipotecario), y la respuesta del bot, aunque pide reformular la pregunta, es relevante y ofrece opciones dentro del tema."
31102,Pregunta valida,"La pregunta del usuario es sobre los requisitos y documentación para un crédito hipotecario, lo cual es un producto bancario de Davivienda. La respuesta del agente proporciona información detallada y relevante sobre el tema."
31103,Sin información,El bot indica que no tiene información sobre el tema.
31103,Sin información,"La respuesta del agente está vacía, lo que implica que no pudo proporcionar información sobre la pregunta del usuario."
31104,Pregunta valida,"La pregunta del usuario es sobre las lineas de atencion de Daviplata, un producto de Davivienda. La respuesta del bot proporciona los números de contacto solicitados."
31105,Pregunta valida,La pregunta del usuario es sobre un proceso bancario específico de Davivienda (activar tarjeta de crédito) y la respuesta proporciona instrucciones detalladas para hacerlo.
31104,Sin información,"La respuesta del agente está vacía, lo que indica que no pudo encontrar información sobre las opciones de retiro de DaviPlata."
31106,Pregunta valida,"La pregunta del usuario es sobre una certificación relacionada con débitos por embargo, lo cual está dentro del contexto bancario y es una pregunta válida. La respuesta del bot intenta clarificar la consulta para ofrecer información más precisa."
31106,Pregunta valida,La pregunta del usuario es sobre un proceso bancario (solicitar certificacion de embargo y descuentos) y la respuesta del bot proporciona la información solicitada de forma detallada.
31107,Pregunta valida,"La pregunta del usuario es sobre un tema bancario (traslado de cuenta empresarial) y el bot intenta precisar la consulta, lo cual es una respuesta pertinente."
31107,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario relacionado con cuentas empresariales de Davivienda (traslado de cuenta). Aunque la respuesta solicita más detalles, la pregunta inicial es válida dentro del contexto bancario."
31107,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico (cambio de cuenta de empresa a otra oficina) y la respuesta del agente proporciona información detallada sobre cómo realizar este cambio, incluyendo los pasos, aspectos importantes y enlaces a instrucciones adicionales."
31108,Pregunta valida,"La pregunta del usuario, aunque corta, es sobre Rib Go, un tema operativo de Davivienda, y la respuesta del bot ofrece opciones relacionadas con ese tema."
31108,Pregunta no valida,La pregunta del usuario es ininteligible y no relacionada con servicios bancarios o procesos de Davivienda. La respuesta del agente está vacía.
31108,Pregunta valida,"La pregunta del usuario es sobre como usar Rib Go, un producto/servicio de Davivienda, y la respuesta del agente proporciona la información solicitada."
31109,Pregunta valida,La pregunta del usuario es sobre el portal pyme de Davivienda y la respuesta del bot es pertinente al solicitar una reformulación para concretar la inquietud.
31109,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (Portal Pyme) y el bot intenta clarificar la pregunta ofreciendo opciones relacionadas.
31110,Pregunta valida,"La pregunta del usuario es sobre asistencias internacionales, un tema potencialmente relacionado con los servicios de Davivienda. La respuesta del agente solicita más detalles para precisar la consulta, lo que indica que podría haber información relevante disponible."
31109,Pregunta valida,"La pregunta del usuario es sobre la creación de un Portal Pyme, que es un producto/servicio bancario ofrecido por Davivienda. La respuesta del agente proporciona información relevante y útil sobre el proceso de creación y contratación del portal."
31111,Pregunta valida,La pregunta del usuario es clara y está relacionada con un servicio bancario de Davivienda (proyección de pagos). La respuesta del agente proporciona información detallada sobre cómo generar dicha proyección.
31109,Pregunta valida,"La pregunta del usuario es sobre 'Macros de contratacion portal', que es un tema relacionado con servicios empresariales del banco. La respuesta del agente reformula la pregunta para aclarar la necesidad del usuario."
31112,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario especifico (reintegro nota credito 44) y la respuesta del bot es detallada y explica los pasos a seguir. Por lo tanto, la consulta es valida y la respuesta es pertinente."
31113,Pregunta valida,La pregunta del usuario es sobre un tema relacionado con servicios empresariales y el bot intenta clarificar la consulta para ofrecer una respuesta más precisa.
31114,Sin información,El bot indica que no encontró información específica sobre el tema planteado.
31116,Pregunta valida,"La pregunta del usuario es vaga, pero el bot intenta clarificarla ofreciendo opciones relacionadas con el contexto bancario de pagos. Por lo tanto, la pregunta se considera válida aunque necesite más detalles."
31116,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (ajuste de pago errado), y la respuesta del bot proporciona información detallada sobre cómo realizar dicho ajuste."
31117,Pregunta valida,"El usuario pregunta por el valor del seguro de deudores, y el bot proporciona la información solicitada con detalle."
31118,Pregunta valida,"La pregunta del usuario es sobre un proceso de Davivienda (vinculacion digital), y la respuesta del bot es pertinente al ofrecer opciones para reformular la pregunta de manera más específica."
31119,Pregunta valida,El usuario pregunta por la cuota de manejo de la tarjeta débito y la respuesta proporciona información detallada sobre los diferentes planes y costos asociados.
31118,Pregunta valida,"La pregunta del usuario es vaga, pero la respuesta del agente proporciona opciones relacionadas con documentos dentro del contexto bancario de Davivienda, buscando aclarar la consulta."
31120,Pregunta valida,"La pregunta del usuario es sobre un tema bancario relevante (bloqueo transaccional). Aunque la respuesta del bot pide reformular la pregunta, reconoce la validez del tema."
31118,Pregunta valida,"La pregunta del usuario sobre el 'call back de vinculacion' se relaciona con un proceso operativo de Davivienda y la respuesta del bot proporciona información relevante sobre cómo resolver bloqueos por vinculación, incluyendo instrucciones específicas."
31118,Pregunta valida,"La pregunta del usuario es ambigua, pero el bot solicita una reformulación para entender el contexto bancario al que se refiere 'alto riesgo', lo cual está relacionado con productos y procesos de Davivienda."
31123,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con productos bancarios (hipotecas) y la respuesta del bot busca clarificar la consulta para proporcionar información más precisa. Por lo tanto, se considera una pregunta válida."
31124,Sin información,El bot indica que no encontró información sobre el pago de giros internacionales con pasaporte.
31118,Pregunta valida,"La pregunta del usuario es sobre los documentos necesarios para la vinculación digital de personas jurídicas, un tema relevante para Banco Davivienda. La respuesta del bot proporciona una guía detallada y útil sobre el proceso y los documentos requeridos."
31125,Pregunta valida,"La pregunta del usuario es sobre un proceso operativo interno de Davivienda (actualización de datos de un cliente), y la respuesta proporciona información detallada y relevante sobre cómo realizar dicha actualización, incluyendo los pasos a seguir por el asesor."
31124,Sin información,El bot indica explícitamente que no encontró información sobre el tema.
31124,Pregunta valida,"La pregunta del usuario es sobre pagos de giros internacionales, un tema relacionado con servicios bancarios. La respuesta del bot solicita clarificación, indicando que puede abordar el tema."
31126,Pregunta valida,"La pregunta del usuario es sobre las asistencias de una tarjeta de crédito de Davivienda, y la respuesta del bot proporciona información relevante sobre las asistencias disponibles y cómo acceder a ellas."
31124,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario de Davivienda (pagos de giros internacionales), y la respuesta del bot proporciona información relevante y útil sobre el tema."
31127,Pregunta valida,"La pregunta del usuario es sobre un tema bancario operativo de Davivienda, y la respuesta del agente es relevante y proporciona información útil."
31128,Pregunta valida,"La pregunta del usuario es clara y relevante para los servicios bancarios de Davivienda. La respuesta proporciona información útil y detallada sobre el uso del número de celular como llave en Davivienda y otras entidades financieras, así como las limitaciones y el proceso para registrar o administrar las llaves."
31129,Pregunta no valida,"La pregunta del usuario es muy vaga y no proporciona información suficiente para que el bot pueda ayudar. Esencialmente, indica que una interacción previa no fue satisfactoria, pero no especifica el problema."
31130,Pregunta valida,"La pregunta del usuario es una solicitud válida relacionada con un producto bancario de Davivienda (leasing habitacional), y la respuesta del bot proporciona información útil sobre cómo obtener una copia del documento."
31128,Pregunta valida,"La pregunta del usuario es sobre un tipo de cuenta bancaria (que no permite retirar sin tarjeta), lo cual es relevante para Davivienda. La respuesta del agente busca clarificar la consulta para ofrecer una respuesta más precisa."
31128,Solicitud Paso Experto,El usuario solicita ser transferido a un asesor especializado.
31133,Pregunta valida,"La pregunta es sobre comprobantes de pago a pensionados, lo cual es relevante para el banco Davivienda. La respuesta del agente busca aclarar la pregunta, lo que indica que la considera dentro del dominio de conocimiento."
31134,Pregunta valida,La pregunta del usuario es sobre un proceso bancario especifico de Davivienda (reintegro RPD) y la respuesta del bot es clara y detallada con los pasos a seguir.
31135,Pregunta valida,La pregunta del usuario está relacionada con un proceso bancario (vinculación digital PJ) y la respuesta del bot busca aclarar la consulta para proporcionar información específica.
31136,Pregunta valida,"La pregunta del usuario, aunque vaga, se refiere a un problema operacional (operación no se puede pagar). La respuesta del bot intenta clarificar la pregunta y ofrece opciones relevantes al problema planteado."
31137,Pregunta valida,"La pregunta del usuario es específica y relacionada con un proceso interno de Davivienda (Cliente 360), y la respuesta del agente proporciona información clara y relevante sobre cómo proceder."
31136,Pregunta valida,La pregunta del usuario está relacionada con un problema específico al intentar realizar un pago y la respuesta del bot proporciona una explicación clara y detallada de la causa y las limitaciones aplicables.
31139,Pregunta valida,"La pregunta del usuario es sobre un tema relacionado con productos o procesos de Davivienda (embargos), y la respuesta del bot busca clarificar la consulta para proporcionar la información adecuada."
31135,Pregunta valida,"La pregunta del usuario es sobre la validación de documentos para la vinculación de persona jurídica, un tema directamente relacionado con los servicios bancarios de Davivienda. La respuesta del agente proporciona enlaces relevantes para el proceso de vinculación, ofreciendo información útil para el usuario."
31140,Sin información,El bot indica que no encuentra información sobre 'jelpit'.
31141,Pregunta valida,"La consulta del usuario es sobre un proceso operativo de Davivienda (reintegro de cuota de manejo), y la respuesta del bot proporciona información relevante y útil sobre cómo realizar dicho reintegro."
31137,Solicitud Paso Experto,"El usuario solicita ser transferido a un asesor especializado, lo cual se clasifica como 'Solicitud Paso Experto'."
31140,Sin información,"La respuesta del agente es vacía, lo que indica que no encontró información sobre la pregunta del usuario."
31139,Pregunta valida,"Aunque la pregunta es un poco ambigua, la respuesta del bot intenta aclarar la consulta, ofreciendo posibles interpretaciones relacionadas con el tema de embargos, que es un tema bancario/operacional relevante para Davivienda."
31135,Pregunta valida,La pregunta del usuario es válida y relacionada con un proceso bancario (estado de documentos enviados). La respuesta del agente busca clarificar la consulta para dar una respuesta más precisa.
31135,Pregunta valida,"La pregunta del usuario sobre la vinculación de persona jurídica es válida y la respuesta del bot proporciona información detallada sobre el proceso, incluyendo pasos a seguir y enlaces relevantes."
31135,Pregunta valida,"La pregunta del usuario es sobre un proceso bancario específico de Davivienda (estado de documentos para vinculación digital), y la respuesta del bot proporciona información detallada y enlaces relevantes para resolver la consulta."
31142,Pregunta valida,"La pregunta del usuario, aunque breve, está relacionada con productos bancarios (Novedades Express), y la respuesta del bot intenta clarificar la consulta ofreciendo opciones relevantes dentro del contexto de Davivienda."
31143,Sin información,"El bot no proporcionó ninguna respuesta a la pregunta del usuario, lo que implica que no encontró información relacionada."
31142,Pregunta valida,"La pregunta del usuario es sobre un formulario de Davivienda y la respuesta del agente proporciona información detallada sobre el formulario, cómo acceder a él y qué operaciones se pueden realizar con él."
31144,Pregunta valida,"La pregunta del usuario está relacionada con convenios para pensionados, un tema relevante para Davivienda. Aunque la respuesta pide reformular la pregunta, no indica falta de información, sino que busca mayor claridad."
31144,Sin información,"La respuesta del agente está vacía, lo que indica que no pudo encontrar información sobre la consulta del usuario."
31145,Pregunta valida,"La pregunta del usuario es sobre 'qr digital', que está relacionado con productos y servicios de Davivienda. La respuesta del bot es pertinente al solicitar que se especifique la consulta."
31145,Pregunta valida,"La pregunta es sobre un producto bancario (QR digital) y aunque la respuesta está vacía, la pregunta en sí es válida dentro del contexto del banco."
31144,Sin información,"El bot no proporciona información, indicando que no encontró una respuesta."
31146,Pregunta valida,"La pregunta del usuario es sobre un producto bancario (seguro de protección de pagos) ofrecido por Davivienda. Aunque el bot pide reformular la pregunta, la consulta inicial es válida y relacionada con el banco."
31147,Pregunta no valida,La pregunta es ambigua y necesita ser reformulada para entender el contexto en relación a Davivienda.
31146,Pregunta valida,La pregunta del usuario es sobre un producto de Davivienda (Seguro de Protección de Pagos) y la respuesta proporciona información relevante sobre su costo y cómo se paga.
31148,Pregunta valida,"La pregunta del usuario es sobre un producto bancario (remesas familiares) y la respuesta del bot pide clarificar la pregunta, lo cual es pertinente."
31147,Sin información,"La respuesta del agente es vacía, lo que implica que no tiene información sobre la consulta del usuario."
31149,Pregunta valida,"La pregunta del usuario es sobre un formato específico relacionado con un proceso bancario (autorización para consulta y reporte a centrales de riesgo). La respuesta del bot proporciona un enlace al formato solicitado, por lo tanto, es pertinente y útil."
31150,Sin información,El bot indica explícitamente que no encontró información sobre el tema.
31151,Pregunta valida,La pregunta es válida porque consulta sobre un producto bancario de Davivienda y la respuesta proporciona información relevante sobre cómo abrir un CDT a un menor de edad.
31152,Pregunta valida,"La pregunta del usuario, aunque vaga, está relacionada con un proceso interno del banco. La respuesta del bot intenta aclarar la consulta con opciones relevantes."
31153,Pregunta valida,El usuario pregunta sobre un proceso bancario específico (generar extracto de obligación cancelada para PYME) y la respuesta del bot proporciona una guía clara y detallada sobre cómo hacerlo.
